filename,width,height,class,xmin,ymin,xmax,ymax
paper394_jpg.rf.355420f39d44623c45e9bac9708bea08.jpg,384,384,paper,27,28,329,329
paper553_jpg.rf.34057df3e8399316937e3c86741842f7.jpg,384,384,paper,0,0,384,384
paper558_jpg.rf.1cacf138ba005c8211ce2dfef606585e.jpg,384,384,paper,0,0,384,384
cardboard112_jpg.rf.d0bb13242c3d0d1f7f9c21b57c25e40e.jpg,384,384,cardboard,0,0,384,384
paper157_jpg.rf.9772ce29d9d3fbe143ea6bdfaf441836.jpg,384,384,paper,47,9,359,375
cardboard264_jpg.rf.e4f9e848f908a5d4f0dfae6f06bacbcf.jpg,384,384,cardboard,0,0,384,384
paper351_jpg.rf.b5d8f71d74472bdc55ee72212ed6b05d.jpg,384,384,paper,0,0,384,384
paper584_jpg.rf.9d644311b4cae11c7070ac3d3432a234.jpg,384,384,paper,72,26,318,373
paper426_jpg.rf.b0aa020d3a24d10a9e6eaa2c05c2a937.jpg,384,384,paper,31,101,370,330
cardboard106_jpg.rf.963376f013248aab923321e3ce2355e6.jpg,384,384,cardboard,0,0,384,384
paper6_jpg.rf.0c5c271fd03b9fdfc12f08b427dc532d.jpg,384,384,paper,46,0,384,384
paper395_jpg.rf.1eff897fdae9c05938a3eca7346c0e78.jpg,384,384,paper,0,11,384,384
paper340_jpg.rf.2c487f3e873ea571116db5e6acd8556b.jpg,384,384,paper,0,0,384,384
paper183_jpg.rf.0c24a92fe86f18d72d3e4824ba06011f.jpg,384,384,paper,0,14,384,365
paper376_jpg.rf.76cbad1f154c247131b4b92677540f6d.jpg,384,384,paper,0,44,384,359
paper369_jpg.rf.99fdfd2d625d347ee1c4166ca4dd902b.jpg,384,384,paper,0,0,384,374
paper231_jpg.rf.0e6c6d0713646e6678fd72c63fd466d3.jpg,384,384,paper,0,0,374,384
paper557_jpg.rf.2c1014c570fd5b252ba5430e93747006.jpg,384,384,paper,12,26,351,381
paper432_jpg.rf.8de2c9cde81037204e934c2706ba6596.jpg,384,384,paper,0,0,384,384
paper423_jpg.rf.005d2ccae4cd64ea4ed25a324106b47d.jpg,384,384,paper,0,0,341,384
paper15_jpg.rf.8b70dced5612e93ebb2920634bf3d71c.jpg,384,384,paper,0,37,373,384
paper382_jpg.rf.2594926dfaff61c1423d0f8968b1b086.jpg,384,384,paper,0,108,384,320
paper427_jpg.rf.a4d41179d41d0353b1bf21eccb53c560.jpg,384,384,paper,28,21,336,370
paper194_jpg.rf.fe5e35e4ea43a7d53b7eb843ff9eeec8.jpg,384,384,paper,0,0,360,384
paper362_jpg.rf.6137934f18e3339e47d4683c574def29.jpg,384,384,paper,26,0,384,384
paper594_jpg.rf.91f72827e3a871d78cdac38f7e2ae7e3.jpg,384,384,paper,40,63,261,294
paper379_jpg.rf.8d8008cc6a5eb30f26a1365091dc9c7c.jpg,384,384,paper,0,0,384,384
paper225_jpg.rf.aa4d469892770f76ebee077b857c361b.jpg,384,384,paper,60,26,330,382
paper184_jpg.rf.e2b638c9188c3baa584afa2a42f08619.jpg,384,384,paper,0,0,384,384
paper396_jpg.rf.b2e8e3b36e54f88f02fbee993106cfb9.jpg,384,384,paper,0,0,370,384
paper404_jpg.rf.5ab34376d485e9cb71454742e11b152d.jpg,384,384,paper,0,0,360,384
paper580_jpg.rf.1bebe44c25975a5a99d12f11d7e6379e.jpg,384,384,paper,0,0,384,384
paper219_jpg.rf.1f670942830fb06c4588be4a14a6b5a6.jpg,384,384,paper,0,31,384,384
paper190_jpg.rf.b2ec4b9b1b5eb78740d3d1cc18c47f34.jpg,384,384,paper,0,0,384,383
paper345_jpg.rf.ea222ccf0614051f7c23ddb80d337231.jpg,384,384,paper,0,0,384,384
paper143_jpg.rf.b7ba87431aad8249dd0b510d702c1fe0.jpg,384,384,paper,1,84,367,334
paper387_jpg.rf.4df5b14a5f934cb437e549821371e797.jpg,384,384,paper,89,71,252,270
paper11_jpg.rf.88716f0970b689a9f60a3e23608beabd.jpg,384,384,paper,62,0,299,384
cardboard260_jpg.rf.4d6ea4025c72d8faa96c2f3216eadbc8.jpg,384,384,cardboard,0,0,384,384
paper391_jpg.rf.2e4a7d530163ac2b74d962bf21b3f99e.jpg,384,384,paper,0,0,384,384
paper385_jpg.rf.330b3497dc824977ccc9109d73cc9015.jpg,384,384,paper,105,76,294,321
cardboard276_jpg.rf.0e3c76400a63dba2680e2102a4faed26.jpg,384,384,cardboard,0,0,384,384
paper230_jpg.rf.09d18e8b9efb6aa273c8d8225b6cdda9.jpg,384,384,paper,0,0,384,251
paper422_jpg.rf.0cca6a02150952cd137e1f0208f164ce.jpg,384,384,paper,0,0,376,384
paper540_jpg.rf.0e024286cc33edef265ef02c584a2c40.jpg,384,384,paper,0,0,372,384
paper226_jpg.rf.95b52d662a367ea745b7e7df67861107.jpg,384,384,paper,70,93,281,320
paper389_jpg.rf.ca06dfbfe9accfc7878821b33bdcb586.jpg,384,384,paper,13,57,384,361
cardboard262_jpg.rf.cd60657c88cd52670caa70136a09d900.jpg,384,384,cardboard,0,0,384,384
paper39_jpg.rf.20e0f51cc4df9beb5e67fe6e98c20e47.jpg,384,384,paper,14,76,333,384
paper350_jpg.rf.9f3c99c80e9a5fbb6f69057d65da2691.jpg,384,384,paper,31,15,337,363
paper2_jpg.rf.d5c6378ecf7078db4fa7883b3b8f9fc8.jpg,384,384,paper,0,0,371,384
paper221_jpg.rf.e0a9f796d4d040d010d0f497d45352fb.jpg,384,384,paper,0,0,384,384
paper542_jpg.rf.4be98fcaf09bc97d4d76b2201f389370.jpg,384,384,paper,0,0,375,384
paper378_jpg.rf.d98c6b9550faf310dbbf24cd90e933cc.jpg,384,384,paper,0,0,362,384
cardboard27_jpg.rf.f0b2e085b14a4fe981bb85df341661d6.jpg,384,384,cardboard,0,0,384,384
cardboard23_jpg.rf.0d13355460b5d8b4d5a47ddc4a209e30.jpg,384,384,cardboard,0,0,384,384
cardboard248_jpg.rf.81e1ab2527804edbc92bbfe81d7d261b.jpg,384,384,cardboard,0,0,384,384
cardboard274_jpg.rf.d19b200dcac9ba0e3abd953b8a3fc135.jpg,384,384,cardboard,0,0,384,384
paper146_jpg.rf.533520f66b157a01762873d87b4d71e1.jpg,384,384,paper,45,93,331,331
paper436_jpg.rf.f1e0eb11a6cfbd7edd2a6adb5e3717e4.jpg,384,384,paper,0,0,384,384
paper16_jpg.rf.74a8cfb284a3b908eebfb1b3a3770fe5.jpg,384,384,paper,0,0,355,384
cardboard317_jpg.rf.839e034e7cac143962a786cf97187fd6.jpg,384,384,cardboard,0,0,384,384
paper434_jpg.rf.27c5cd08301e191d4d1f717a9a8f1cd3.jpg,384,384,paper,0,0,384,345
paper363_jpg.rf.74bbc6cedb25c4cb67c5b36299b24686.jpg,384,384,paper,86,9,252,308
paper3_jpg.rf.34dffcf5f8207d9a9f520672956407d8.jpg,384,384,paper,21,0,305,360
cardboard22_jpg.rf.68b9431032c872eca01b72299a8bfd3e.jpg,384,384,cardboard,0,0,384,384
cardboard302_jpg.rf.9ac65e96a054db9147f2cc28a42d6ce2.jpg,384,384,cardboard,0,0,384,384
cardboard316_jpg.rf.c093c119e2d460a78ce874fedbfef01e.jpg,384,384,cardboard,0,0,384,384
paper581_jpg.rf.b13eb6213c4b3dba75613635324a3332.jpg,384,384,paper,0,0,384,384
paper569_jpg.rf.b5d5af955531ecf6d03455370b1a04c0.jpg,384,384,paper,0,0,384,384
paper377_jpg.rf.cf2a2b9ac820bde80d68c4b7989a038f.jpg,384,384,paper,37,37,351,312
paper160_jpg.rf.dd6cec21403b90c7f035a468a8f36935.jpg,384,384,paper,40,34,320,384
paper554_jpg.rf.ee400192aad66b1c8f84f25edb5d726c.jpg,384,384,paper,56,44,325,339
cardboard33_jpg.rf.a7924488ead679bc2482cbc145c45630.jpg,384,384,cardboard,0,0,384,384
paper232_jpg.rf.caafa6728df478ddfa1ab7fba70fafa3.jpg,384,384,paper,0,37,340,384
paper227_jpg.rf.2fd5857bd5bdc3d1030e92208bcb7c8e.jpg,384,384,paper,0,0,384,384
paper568_jpg.rf.fc4ee39e8204c217e3a87e0d54090627.jpg,384,384,paper,0,0,384,384
paper408_jpg.rf.cd5cac0328073e5c83867771160a55de.jpg,384,384,paper,0,0,358,384
paper346_jpg.rf.1c2fd40fb84b0bc628053f6b8b872c00.jpg,384,384,paper,58,33,337,384
paper150_jpg.rf.a75e8959126c73cae353832767bfdab9.jpg,384,384,paper,32,69,334,279
cardboard139_jpg.rf.3c52fd279aa287d2bd7dd616629c3b29.jpg,384,384,cardboard,0,0,384,384
paper33_jpg.rf.0454d9a64f044c683d8ed1a6c999c076.jpg,384,384,paper,38,0,347,384
paper352_jpg.rf.c31132e96a508a7f46ea8129cb72264e.jpg,384,384,paper,89,18,312,379
paper178_jpg.rf.d824165e40c94d824595672ec62dd39a.jpg,384,384,paper,0,0,349,384
cardboard105_jpg.rf.6ba0b7b8cd7edba55eb67c9330165252.jpg,384,384,cardboard,0,0,384,384
paper233_jpg.rf.6c5922db8a619f31a0e50eb132998301.jpg,384,384,paper,0,59,384,384
paper541_jpg.rf.fa03db427764fff2878358371eb01eda.jpg,384,384,paper,0,0,384,341
paper192_jpg.rf.84d5acfe648de7b64753e674cad9421e.jpg,384,384,paper,0,0,384,343
paper187_jpg.rf.95e05899bfb0f262dd5e658ac5b63e82.jpg,384,384,paper,0,34,384,384
paper193_jpg.rf.ef0bdda96dbb4d578d771814d689115a.jpg,384,384,paper,0,0,384,384
cardboard273_jpg.rf.cd73669f73f1904730c5a02e0499cd30.jpg,384,384,cardboard,0,0,384,384
paper161_jpg.rf.edeaf79da160f8e5a780888fff6473b7.jpg,384,384,paper,21,0,377,384
paper570_jpg.rf.2bebadd213dbc3d821fcf52578a820c9.jpg,384,384,paper,0,0,367,384
paper17_jpg.rf.41ac2d93d599bea564946fc6e4c80bd7.jpg,384,384,paper,0,0,378,384
paper144_jpg.rf.4e5131b66a3fc6efe3904506bb2e3134.jpg,384,384,paper,12,0,318,384
paper347_jpg.rf.8f7ede10c06f1f7c58538ec8db59fc0f.jpg,384,384,paper,0,0,384,384
paper405_jpg.rf.16b22e046dca44bee16cff944bf19971.jpg,384,384,paper,0,0,384,384
cardboard277_jpg.rf.2f3369549ea3a80fdf932cc0060b1129.jpg,384,384,cardboard,0,0,384,384
cardboard298_jpg.rf.7c7761851d1cdd4468ad48cb38a7517d.jpg,384,384,cardboard,0,0,384,384
cardboard111_jpg.rf.c04bc69882b9384260ea238fdcd96198.jpg,384,384,cardboard,0,0,384,384
cardboard100_jpg.rf.f4b244036b909db3df7d72c7f245a059.jpg,384,384,cardboard,0,0,384,384
paper421_jpg.rf.4b09d87ab9b29984bb077102e54ed02a.jpg,384,384,paper,40,83,306,320
paper148_jpg.rf.7ec601ac30f0c5624baec7e84cc6f571.jpg,384,384,paper,0,0,384,384
paper149_jpg.rf.dba6876ce01b4372c45284b6678c89e8.jpg,384,384,paper,0,0,384,384
cardboard313_jpg.rf.443ee356a783b91750ab8ddd7405c1e0.jpg,384,384,cardboard,0,0,384,384
cardboard267_jpg.rf.4d41e267cfc178f3d44ef3babf264a90.jpg,384,384,cardboard,0,0,384,384
cardboard114_jpg.rf.700c34ee25619545c74db8acab3d5b7b.jpg,384,384,cardboard,0,0,384,384
paper411_jpg.rf.5bfb7393e2a3bde09c99b4753cf45b93.jpg,384,384,paper,0,0,384,384
cardboard288_jpg.rf.17f26534fcc87d7f65c48dfe14820fcb.jpg,384,384,cardboard,0,0,384,384
cardboard129_jpg.rf.80f96d82600df7dfcec0b52eb2203057.jpg,384,384,cardboard,0,0,384,382
cardboard37_jpg.rf.fe43e8f184393ab320ba0b95eada5a78.jpg,384,384,cardboard,0,0,384,384
paper435_jpg.rf.b0ccc6a521b08143ffdd55ba17461f9f.jpg,384,384,paper,21,0,383,384
paper175_jpg.rf.54dce40bddaa63e75a9b8262870c7083.jpg,384,384,paper,0,0,384,384
cardboard101_jpg.rf.a8683b23f90b926809efc4d39d0a1b4a.jpg,384,384,cardboard,0,0,384,384
cardboard272_jpg.rf.35562feffb975f4091d3bc7c7dbb76d7.jpg,384,384,cardboard,0,0,384,384
paper145_jpg.rf.1ec3c110b0bc79b53a3ce54a9c9b4f05.jpg,384,384,paper,0,0,381,384
paper384_jpg.rf.4f4711a4aace0b4fab58dfa7aa90d91e.jpg,384,384,paper,0,40,384,320
paper186_jpg.rf.648c0a1b743a59e2a269662e1b55bd97.jpg,384,384,paper,0,0,384,384
cardboard30_jpg.rf.f4746277af53ded76cc5f8b684ca5171.jpg,384,384,cardboard,0,0,384,384
cardboard207_jpg.rf.150e4a283cdc3faf751e5fe156c5962a.jpg,384,384,cardboard,0,0,384,384
cardboard115_jpg.rf.1c5478798563dd683f6b3fb16b7249bd.jpg,384,384,cardboard,0,0,384,384
cardboard307_jpg.rf.e2d2fee7e2c916963c059c7e9df6c236.jpg,384,384,cardboard,0,0,384,384
cardboard110_jpg.rf.a38495b9e6ac47c45ed71772739985e3.jpg,384,384,cardboard,0,0,384,384
cardboard325_jpg.rf.df2721285489194b568fd1b3c121cf76.jpg,384,384,cardboard,0,0,384,384
cardboard24_jpg.rf.61d61bd4cc9829b05567b83d56c50e69.jpg,384,384,cardboard,0,0,384,384
cardboard46_jpg.rf.39f34b98ce82b6d3d9530652be05c92d.jpg,384,384,cardboard,0,0,384,384
cardboard400_jpg.rf.ef63280bc2ff028838840c9126326667.jpg,384,384,cardboard,0,0,384,384
cardboard104_jpg.rf.0c9e21bbf1487c8ad928a0993ce1aee0.jpg,384,384,cardboard,0,0,384,384
cardboard138_jpg.rf.ec1a3f06cba8c71a391dd2cfe0937932.jpg,384,384,cardboard,0,0,384,384
cardboard367_jpg.rf.1b7e5c6350ccaad4eba26e6ffa7f903b.jpg,384,384,cardboard,0,0,384,384
cardboard159_jpg.rf.a9d52945d73b18d3d3a2368b5f9678b9.jpg,384,384,cardboard,0,0,384,384
cardboard249_jpg.rf.fe8d6d49d751d16cdddf87eab6383de4.jpg,384,384,cardboard,0,0,384,384
cardboard312_jpg.rf.4a52352b7ac9aa8210752ae2bea97efe.jpg,384,384,cardboard,0,1,384,384
cardboard171_jpg.rf.67a757dcfb806e4b6268dd6ed690c822.jpg,384,384,cardboard,100,125,312,287
cardboard52_jpg.rf.35a4d2feb619474b9cab00bb827a41f7.jpg,384,384,cardboard,0,0,384,384
cardboard306_jpg.rf.19f05b960d3a239ba1e44fadd4ddea0e.jpg,384,384,cardboard,0,0,384,384
cardboard102_jpg.rf.5775f26a5644f8d030a927bbebd6a44e.jpg,384,384,cardboard,0,0,384,384
cardboard398_jpg.rf.1596b988d69a965b5534467f73166236.jpg,384,384,cardboard,0,0,383,384
paper555_jpg.rf.2f3f8289805c07138b5e9601693bb7bf.jpg,384,384,paper,0,0,338,384
cardboard117_jpg.rf.67faa5cf98a738f61d4f32c06f24a257.jpg,384,384,cardboard,0,0,384,384
cardboard158_jpg.rf.75246a7815eda353752aba87c2d3d0b2.jpg,384,384,cardboard,0,0,384,384
cardboard366_jpg.rf.9ce21bcbd60eda53b0a115564f05949e.jpg,384,384,cardboard,0,0,384,384
cardboard116_jpg.rf.9cfd9e928779015beada0f2d9ed1a212.jpg,384,384,cardboard,0,0,384,384
cardboard328_jpg.rf.e63dd3c14a315aa3158785a8a8bfbc41.jpg,384,384,cardboard,0,0,384,384
cardboard18_jpg.rf.3cae57a0d365ccf202bddae9584cf1dc.jpg,384,384,cardboard,0,0,384,384
cardboard310_jpg.rf.4b0568cb75600459c0fed1abf85175c8.jpg,384,384,cardboard,0,0,384,384
paper179_jpg.rf.b7c4fd8c6bed7d44ceec8b449b165737.jpg,384,384,paper,0,36,384,384
cardboard47_jpg.rf.6b49f21af3fe66e61f8d45a757c25fa0.jpg,384,384,cardboard,0,0,384,384
paper19_jpg.rf.cd4be1e077bb13fb3cd9d1f23d9ebfb7.jpg,384,384,paper,59,69,328,360
paper203_jpg.rf.438d5eae446da7e8656d7499410d3a72.jpg,384,384,paper,83,83,284,288
cardboard372_jpg.rf.de424698d0faff2aba93ce1a2773611b.jpg,384,384,cardboard,0,0,384,384
cardboard20_jpg.rf.a980facd0c96b791c3644e1dfd0d6c09.jpg,384,384,cardboard,0,0,384,384
cardboard9_jpg.rf.ae69c9f11a6814b5b2f2184c88153c5a.jpg,384,384,cardboard,0,0,384,384
cardboard205_jpg.rf.8a235fc066e123d0427e6dac67218eba.jpg,384,384,cardboard,0,0,319,384
cardboard103_jpg.rf.3c35e6ef983d0d43dcfde045f5c32d33.jpg,384,384,cardboard,0,0,384,384
cardboard164_jpg.rf.5198f4c3a1f430c2e509321a74de8d1c.jpg,384,384,cardboard,0,0,384,384
cardboard206_jpg.rf.a1332044a2616fa2194b235c7a9b42ec.jpg,384,384,cardboard,0,0,384,384
cardboard85_jpg.rf.eca45001f4a38cf91814e6d92bc7aae3.jpg,384,384,cardboard,0,0,384,384
cardboard315_jpg.rf.9ad765ed1b22780cf87461fde2e26105.jpg,384,384,cardboard,0,0,384,384
cardboard399_jpg.rf.9497f05aae93804caf956c5113afc35f.jpg,384,384,cardboard,86,0,384,384
cardboard300_jpg.rf.d38b8cd7a7106e7d7e5ceab36d890a8e.jpg,384,384,cardboard,0,0,384,384
paper215_jpg.rf.586eabc09a63ad2232382502f13c56b7.jpg,384,384,paper,0,0,365,384
cardboard275_jpg.rf.8f89559f77d89495111ec548b21a8392.jpg,384,384,cardboard,0,0,384,384
cardboard304_jpg.rf.b8afd8323a8f96316e8678b8b13ec0aa.jpg,384,384,cardboard,0,0,384,384
paper360_jpg.rf.fd88c09522f1936a6a898c33066077e0.jpg,384,384,paper,0,0,384,384
cardboard301_jpg.rf.fbf6034019567f77a47099086ff9474b.jpg,384,384,cardboard,0,0,384,384
paper406_jpg.rf.6ad610376137452fc172e7680f7f4a72.jpg,384,384,paper,76,145,375,384
paper163_jpg.rf.12c8b6b41d26d6137f57735dc5b8812f.jpg,384,384,paper,0,0,384,384
cardboard314_jpg.rf.1579c23e2138f72b0e64044a89674efb.jpg,384,384,cardboard,0,0,384,384
paper200_jpg.rf.3a24265547fcb36ca63632d52114f4b2.jpg,384,384,paper,23,85,292,272
cardboard329_jpg.rf.98e83ca36f92f76eb8296686142c93ce.jpg,384,384,cardboard,0,0,384,384
paper228_jpg.rf.6357dccffbc23714b214794eb90cdf6b.jpg,384,384,paper,106,63,249,247
paper210_jpg.rf.917dac75f3813353a638d8209c1e9011.jpg,384,384,paper,0,0,350,331
paper407_jpg.rf.9746080c6d98ef5072c9f1d7f2ec0146.jpg,384,384,paper,0,0,384,384
cardboard84_jpg.rf.d13f67712b95e43cbcb98fdd7422bfce.jpg,384,384,cardboard,0,0,384,384
cardboard401_jpg.rf.237ce64d63442b2eb0242edd309d291c.jpg,384,384,cardboard,0,0,384,384
paper565_jpg.rf.c31b83647a553e3da7f70bb419c5afc4.jpg,384,384,paper,0,0,384,384
paper159_jpg.rf.daf18cfe7b75a4df282271bec39bd43f.jpg,384,384,paper,20,32,335,365
paper18_jpg.rf.6495d94a19c53bb87857c841dfc95878.jpg,384,384,paper,0,47,346,384
paper238_jpg.rf.7a213b87a9aa6f476c7ca55f51add310.jpg,384,384,paper,0,28,332,363
cardboard165_jpg.rf.bc6d9e1efc354dce15253164fc6bc309.jpg,384,384,cardboard,0,0,384,384
paper177_jpg.rf.bf2377c88b9be10e5341ad891d3f1ed9.jpg,384,384,paper,22,0,331,384
paper572_jpg.rf.97d617eb049b4a17dc9da415b60e3f6f.jpg,384,384,paper,20,0,372,356
paper589_jpg.rf.9b0d34e48079a5af9c5c73f7fadc20fb.jpg,384,384,paper,79,116,318,343
cardboard261_jpg.rf.9cf833c3503ef508cb2274431dc93b96.jpg,384,384,cardboard,0,0,384,384
paper374_jpg.rf.04dca4433770af5cbb6a143b1b09867c.jpg,384,384,paper,54,71,277,316
paper412_jpg.rf.4a53472e3611efb800869f66454daf3d.jpg,384,384,paper,0,49,384,377
paper576_jpg.rf.9195969929f2dc6b335285a9c7928c2e.jpg,384,384,paper,90,18,313,343
paper562_jpg.rf.ed24cf7f5a10f44cb0a712c6a74c8fec.jpg,384,384,paper,0,0,384,384
paper199_jpg.rf.9415573c0d03bf2a2aadbfa9930cb0d8.jpg,384,384,paper,0,35,384,384
paper162_jpg.rf.1526c8446bfed3677cfe93ab0d099aef.jpg,384,384,paper,15,22,384,384
paper348_jpg.rf.8c7fcc741663ccb872bd4c86796bf37c.jpg,384,384,paper,13,75,321,369
paper24_jpg.rf.871b6908eea6838d00eb2963e3da486b.jpg,384,384,paper,0,0,346,384
paper416_jpg.rf.ab73466594556d8b5641e888ec09dd3e.jpg,384,384,paper,0,0,384,384
paper8_jpg.rf.14cd81d0e030b0d6ffba069062e2e0e6.jpg,384,384,paper,0,0,384,384
paper229_jpg.rf.84bfa8f347e5619393905d849aa0d194.jpg,384,384,paper,0,36,384,384
paper204_jpg.rf.449fde5885f4462c5daab2442b70a538.jpg,384,384,paper,45,11,285,365
paper358_jpg.rf.a70e12e8b07c16c96c46aee9f3a554e0.jpg,384,384,paper,0,0,384,384
paper31_jpg.rf.15e7ccd4c719078f981a27287a2602bc.jpg,384,384,paper,0,0,384,380
paper575_jpg.rf.e90083045cf1ceea1fe8493c50443a11.jpg,384,384,paper,0,0,384,384
paper189_jpg.rf.0c1ec28315b5d5695a946b99f3048066.jpg,384,384,paper,0,0,384,384
paper188_jpg.rf.c0b5d28c4bd6246a156e3fc61cd700ce.jpg,384,384,paper,0,0,384,384
paper359_jpg.rf.ba3bea9ad0dafc2b1f668ad02f77369e.jpg,384,384,paper,44,31,295,366
paper429_jpg.rf.a45ec4c633a3dd774f3ca089433e911d.jpg,384,384,paper,0,0,366,384
paper216_jpg.rf.7b57e884c13b61e099f9b75de0070fb0.jpg,384,384,paper,57,58,352,339
paper370_jpg.rf.24b640e28982853915398beca20d9a7d.jpg,384,384,paper,23,78,325,300
paper166_jpg.rf.e5bf94ca6d2e800ad61cacf5838fd022.jpg,384,384,paper,0,0,384,351
paper205_jpg.rf.ec05d94e24a4a4ba4f3b6b93a22b9b66.jpg,384,384,paper,0,44,384,384
paper23_jpg.rf.f2be7524768fa5bb5bc7c3055c629fe5.jpg,384,384,paper,0,0,384,384
paper398_jpg.rf.f371cdf73338f25a223f5ab4d267d151.jpg,384,384,paper,18,0,316,368
paper417_jpg.rf.373b313f4a58862748ac8ddb38b0fe43.jpg,384,384,paper,61,46,297,354
paper20_jpg.rf.9983261cd19fb0fbc0b398274e17fa08.jpg,384,384,paper,0,0,384,384
paper176_jpg.rf.20984d3bf46469514c42abda80ccd603.jpg,384,384,paper,19,42,384,347
paper365_jpg.rf.3c8f5c087d13b2e818cf1fda58dded3a.jpg,384,384,paper,0,0,345,384
paper566_jpg.rf.807a9a6ab939cfdca918f8bed55f7d02.jpg,384,384,paper,0,0,384,343
paper403_jpg.rf.96c4aacc492f5a63d57b8a45509fc192.jpg,384,384,paper,27,38,375,384
paper375_jpg.rf.38bad1ab7ab81a06fa56137ed45b50a2.jpg,384,384,paper,0,0,384,384
paper212_jpg.rf.4bc59245750137302d69669a51c069e3.jpg,384,384,paper,31,61,370,359
paper206_jpg.rf.898ad5e12fe4ba9675572ad4a8ed4928.jpg,384,384,paper,0,0,331,384
paper35_jpg.rf.4b347e3e526742236e66f836c204db98.jpg,384,384,paper,0,0,384,384
paper577_jpg.rf.ceec88042d5d538d907b4ee2d30851e7.jpg,384,384,paper,38,35,365,384
cardboard83_jpg.rf.20f0fdfec095ec8270f65301a3b6d5b6.jpg,384,384,cardboard,0,0,384,384
paper37_jpg.rf.b5c375b7551327cc1301c49e5c9c36a9.jpg,384,384,paper,0,37,384,384
paper563_jpg.rf.e8c77506c1deb98929ff4cdc5a35ea35.jpg,384,384,paper,0,0,384,384
paper414_jpg.rf.eb1a8a51747e057c6a87824cfb1d021e.jpg,384,384,paper,20,21,384,384
paper413_jpg.rf.bd4e7bf9f7ad23311af5bbf89b1e1d72.jpg,384,384,paper,0,0,384,384
paper211_jpg.rf.be2c2efa53535499f04f0f80886b1302.jpg,384,384,paper,0,50,340,384
paper588_jpg.rf.fb99c195b4fe6f6f27162445a7524dee.jpg,384,384,paper,57,51,328,356
paper428_jpg.rf.11ce1d43807a095f5375d5de1f70ba2a.jpg,384,384,paper,138,78,276,267
paper372_jpg.rf.555aed509a6e10addcf7c8f9464dfcb1.jpg,384,384,paper,0,0,384,384
paper158_jpg.rf.d5b68a91b61c500b0f6ee3cf8c7f8cd5.jpg,384,384,paper,78,26,257,325
paper36_jpg.rf.f7335ac699b7a278a88f6a4dfff9a843.jpg,384,384,paper,21,19,384,384
cardboard358_jpg.rf.86846dccf7f34c06a4c18cc5630097b8.jpg,384,384,cardboard,23,0,384,339
paper574_jpg.rf.a61baa69a5fbdf078b294a27772166ac.jpg,384,384,paper,0,65,384,371
cardboard403_jpg.rf.bafbe0ec54fb10034505413bebebd614.jpg,384,384,cardboard,0,33,384,384
plastic434_jpg.rf.085deec40a106d1db3f42563902c143b.jpg,384,384,plastic,23,2,290,297
plastic386_jpg.rf.87bd9c4d4e1939ec7dea1911cabeaf2c.jpg,384,384,plastic,77,90,323,263
plastic392_jpg.rf.f8c07abde60d06fc6494b51b689cccee.jpg,384,384,plastic,39,44,318,305
plastic190_jpg.rf.e96a084e3cc004d75bbb514a9a502da2.jpg,384,384,plastic,0,29,384,384
plastic391_jpg.rf.f32b702b653ee8697b61b9f55b9b678b.jpg,384,384,plastic,95,30,384,384
plastic423_jpg.rf.851bca9b22cb169598f0e546eb504a77.jpg,384,384,plastic,33,0,341,341
plastic379_jpg.rf.a2dc04b3e5d7bc08fe0f1f40fec5a619.jpg,384,384,plastic,40,76,366,268
plastic427_jpg.rf.a395a8be42bcc277ba7dd870a0fc51d0.jpg,384,384,plastic,46,63,314,349
plastic345_jpg.rf.cde4d23fff53b1cf0eee63e39c74bb8c.jpg,384,384,plastic,70,51,383,384
plastic61_jpg.rf.f247ae695eb36a16740387e0d12eee9f.jpg,384,384,plastic,73,37,358,357
plastic180_jpg.rf.fb2f4a311735d48356153ef668c29e42.jpg,384,384,plastic,76,51,255,291
plastic89_jpg.rf.0108353939629f81e454c609c03522c3.jpg,384,384,plastic,33,33,384,384
plastic420_jpg.rf.268d07468e29f000f1823d0a261b2886.jpg,384,384,plastic,194,73,384,384
plastic62_jpg.rf.9f40f8896eb5e147d9ea95b0f96450af.jpg,384,384,plastic,66,12,357,384
plastic144_jpg.rf.3e2aad3ec69eca5de17e47663f681fa7.jpg,384,384,plastic,0,0,384,381
plastic8_jpg.rf.514cc38d5c7dcbf6612101739384f7a6.jpg,384,384,plastic,67,38,344,345
plastic147_jpg.rf.b76ff8cb78a788338db81c32add34e9f.jpg,384,384,plastic,43,52,353,350
plastic150_jpg.rf.16eecf7d0b380c0c87cd40df8b68de1c.jpg,384,384,plastic,75,89,329,272
plastic178_jpg.rf.41f3140972879730a711b216865ad4e1.jpg,384,384,plastic,56,93,245,269
plastic76_jpg.rf.99aa4d1c61a52204722dd3bd602094f6.jpg,384,384,plastic,111,73,337,335
plastic187_jpg.rf.c72e157d6464f5f0efd327c8f0910157.jpg,384,384,plastic,7,53,296,295
plastic153_jpg.rf.696a75b9fc0a121112e74f05690bfb89.jpg,384,384,plastic,101,61,268,291
plastic99_jpg.rf.530710f55036c124c7d8ba00cd1bdcc1.jpg,384,384,plastic,36,27,285,291
plastic156_jpg.rf.7658458b97379b3ca05cd2a621ef9df2.jpg,384,384,plastic,1,1,384,384
plastic70_jpg.rf.9668843a9e175caba98cbf2b9ae5b8bd.jpg,384,384,plastic,2,94,341,384
